SourceFile,FileName,DateTimeOriginal,ExposureTime,ISO,FNumber,ShutterType,DriveMode,DriveSpeed,SequenceNumber,AutoBracketing,ImageCount,ExposureCount,FileModifyDate
/run/media/mike/disk/DCIM/127_FUJI/_DSF7451.RAF,_DSF7451.RAF,2026:08:01 16:48:15,1/8000,320,2.0,Mechanical,Single,n/a,9,On,8686,1,2026:08:01 18:48:16+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7452.RAF,_DSF7452.RAF,2026:08:01 16:48:18,1/500,320,2.0,Mechanical,Single,n/a,1,On,8687,1,2026:08:01 18:48:18+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7453.RAF,_DSF7453.RAF,2026:08:01 16:48:18,8,320,2.0,Mechanical,Single,n/a,2,On,8688,1,2026:08:01 18:48:26+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7454.RAF,_DSF7454.RAF,2026:08:01 16:48:26,1,320,2.0,Mechanical,Single,n/a,3,On,8689,1,2026:08:01 18:48:26+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7455.RAF,_DSF7455.RAF,2026:08:01 16:48:27,1/8,320,2.0,Mechanical,Single,n/a,4,On,8690,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7456.RAF,_DSF7456.RAF,2026:08:01 16:48:27,1/60,320,2.0,Mechanical,Single,n/a,5,On,8691,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7457.RAF,_DSF7457.RAF,2026:08:01 16:48:27,1/4000,320,2.0,Mechanical,Single,n/a,6,On,8692,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7458.RAF,_DSF7458.RAF,2026:08:01 16:48:27,1/8000,320,2.0,Mechanical,Single,n/a,7,On,8693,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7459.RAF,_DSF7459.RAF,2026:08:01 16:48:27,1/8000,320,2.0,Mechanical,Single,n/a,8,On,8694,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7460.RAF,_DSF7460.RAF,2026:08:01 16:48:28,1/8000,320,2.0,Mechanical,Single,n/a,9,On,8695,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7461.RAF,_DSF7461.RAF,2026:08:01 16:48:28,1/500,320,2.0,Mechanical,Single,n/a,1,On,8696,1,2026:08:01 18:48:28+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7462.RAF,_DSF7462.RAF,2026:08:01 16:48:28,8,320,2.0,Mechanical,Single,n/a,2,On,8697,1,2026:08:01 18:48:36+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7463.RAF,_DSF7463.RAF,2026:08:01 16:48:36,1,320,2.0,Mechanical,Single,n/a,3,On,8698,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7464.RAF,_DSF7464.RAF,2026:08:01 16:48:37,1/8,320,2.0,Mechanical,Single,n/a,4,On,8699,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7465.RAF,_DSF7465.RAF,2026:08:01 16:48:37,1/60,320,2.0,Mechanical,Single,n/a,5,On,8700,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7466.RAF,_DSF7466.RAF,2026:08:01 16:48:37,1/4000,320,2.0,Mechanical,Single,n/a,6,On,8701,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7467.RAF,_DSF7467.RAF,2026:08:01 16:48:37,1/8000,320,2.0,Mechanical,Single,n/a,7,On,8702,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7468.RAF,_DSF7468.RAF,2026:08:01 16:48:38,1/8000,320,2.0,Mechanical,Single,n/a,8,On,8703,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7469.RAF,_DSF7469.RAF,2026:08:01 16:48:38,1/8000,320,2.0,Mechanical,Single,n/a,9,On,8704,1,2026:08:01 18:48:38+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7470.RAF,_DSF7470.RAF,2026:08:01 16:48:49,1/500,320,2.0,Mechanical,Single,n/a,1,On,8705,1,2026:08:01 18:48:50+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7471.RAF,_DSF7471.RAF,2026:08:01 16:48:49,8,320,2.0,Mechanical,Single,n/a,2,On,8706,1,2026:08:01 18:48:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7472.RAF,_DSF7472.RAF,2026:08:01 16:48:57,1,320,2.0,Mechanical,Single,n/a,3,On,8707,1,2026:08:01 18:48:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7473.RAF,_DSF7473.RAF,2026:08:01 16:48:58,1/8,320,2.0,Mechanical,Single,n/a,4,On,8708,1,2026:08:01 18:48:58+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7474.RAF,_DSF7474.RAF,2026:08:01 16:48:59,1/60,320,2.0,Mechanical,Single,n/a,5,On,8709,1,2026:08:01 18:49:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7475.RAF,_DSF7475.RAF,2026:08:01 16:48:59,1/4000,320,2.0,Mechanical,Single,n/a,6,On,8710,1,2026:08:01 18:49:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7476.RAF,_DSF7476.RAF,2026:08:01 16:48:59,1/8000,320,2.0,Mechanical,Single,n/a,7,On,8711,1,2026:08:01 18:49:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7477.RAF,_DSF7477.RAF,2026:08:01 16:48:59,1/8000,320,2.0,Mechanical,Single,n/a,8,On,8712,1,2026:08:01 18:49:00+02:00
/run/media/mike/disk/DCIM/127_FUJI/_DSF7478.RAF,_DSF7478.RAF,2026:08:01 16:48:59,1/8000,320,2.0,Mechanical,Single,n/a,9,On,8713,1,2026:08:01 18:49:00+02:00
